abodullaegypt1	12030561	12104671	2019-06-11 05:26:11	2019-06-11 05:09:29	{"content":"انتي فين يا قلبي"}
 --------------------------creator:abodullaegypt1 有效聊天数:7-------------------------------------
abodullaegypt1	12030577	12030577	2019-06-11 05:09:36	2019-06-11 05:09:36	{"content":"كيفيك"}
abodullaegypt1	12030577	12104662	2019-06-11 05:11:15	2019-06-11 05:09:36	{"content":"الحمدالله وانتي كيفيك"}
abodullaegypt1	12030577	12030577	2019-06-11 05:11:42	2019-06-11 05:09:36	{"content":"الحمد الله"}
abodullaegypt1	12030577	12104662	2019-06-11 05:15:30	2019-06-11 05:09:36	{"content":"ممكن نتعرف على بعض"}
abodullaegypt1	12030577	12030577	2019-06-11 05:19:02	2019-06-11 05:09:36	{"content":"اكيد مها"}
abodullaegypt1	12030577	12104662	2019-06-11 06:51:13	2019-06-11 05:09:36	{"content":"من أين أنت"}
abodullaegypt1	12030577	12030577	2019-06-11 22:27:01	2019-06-11 05:09:36	{"content":"s,vdh"}
abodullaegypt1	12030577	12030577	2019-06-11 22:27:09	2019-06-11 05:09:36	{"content":"سوريا"}
abodullaegypt1	12030577	12030577	2019-06-11 22:30:37	2019-06-11 05:09:36	{"content":"وانت"}
 --------------------------creator:abodullaegypt1 有效聊天数:3-------------------------------------
abodullaegypt1	12030570	12030570	2019-06-11 05:09:43	2019-06-11 05:09:43	{"content":"اهلين"}
abodullaegypt1	12030570	12104671	2019-06-11 05:10:40	2019-06-11 05:09:43	{"content":"هاي"}
abodullaegypt1	12030570	12104671	2019-06-11 05:10:43	2019-06-11 05:09:43	{"content":"ممكن نتعرف"}
abodullaegypt1	12030570	12030570	2019-06-11 05:11:09	2019-06-11 05:09:43	{"content":"هاى"}
abodullaegypt1	12030570	12030570	2019-06-11 05:11:17	2019-06-11 05:09:43	{"content":"هيام"}
abodullaegypt1	12030570	12104671	2019-06-11 05:11:33	2019-06-11 05:09:43	{"content":"احمد"}
abodullaegypt1	12030570	12104671	2019-06-11 05:11:38	2019-06-11 05:09:43	{"content":"من مصر"}
abodullaegypt1	12030570	12030570	2019-06-11 05:18:04	2019-06-11 05:09:43	{"content":"انا فلسطين"}
abodullaegypt1	12030570	12104671	2019-06-11 05:18:24	2019-06-11 05:09:43	{"content":"احسن ناس"}
abodullaegypt1	12030570	12030570	2019-06-11 05:18:51	2019-06-11 05:09:43	{"content":"بلدنا التانى"}
abodullaegypt1	12030570	12104671	2019-06-11 05:19:21	2019-06-11 05:09:43	{"content":"ايه"}
abodullaegypt1	12030570	12030570	2019-06-11 05:19:39	2019-06-11 05:09:43	{"content":"مصر ام الدنيا"}
abodullaegypt1	12030570	12104671	2019-06-11 05:19:40	2019-06-11 05:09:43	{"content":"كام عمرك"}
abodullaegypt1	12030570	12030570	2019-06-11 05:22:01	2019-06-11 05:09:43	{"content":"22"}
abodullaegypt1	12030570	12030570	2019-06-11 05:22:05	2019-06-11 05:09:43	{"content":"وانت"}
abodullaegypt1	12030570	12104671	2019-06-11 05:22:46	2019-06-11 05:09:43	{"content":"٢٢ سنه"}
abodullaegypt1	12030570	12104671	2019-06-11 05:22:55	2019-06-11 05:09:43	{"content":"ممكن اشوفك"}
abodullaegypt1	12030570	12030570	2019-06-11 05:23:02	2019-06-11 05:09:43	{"content":"نفس العمر"}
abodullaegypt1	12030570	12104671	2019-06-11 05:23:28	2019-06-11 05:09:43	{"content":"ايوه"}
abodullaegypt1	12030570	12104671	2019-06-11 05:23:39	2019-06-11 05:09:43	{"content":"ممكن اشوفك"}
